url_name,upload_time,size
debates1945-01-16a.xml,23/06/2009 16:35,277K
debates1945-01-17a.xml,23/06/2009 16:35,494K
debates1945-01-18a.xml,23/06/2009 16:35,403K
debates1945-01-19a.xml,23/06/2009 16:35,276K
debates1945-01-23a.xml,23/06/2009 16:35,410K
debates1945-01-24a.xml,23/06/2009 16:35,388K
debates1945-01-25a.xml,23/06/2009 16:35,472K
debates1945-01-26a.xml,23/06/2009 16:35,276K
debates1945-01-30a.xml,23/06/2009 16:35,383K
debates1945-01-31a.xml,23/06/2009 16:35,391K
debates1945-02-01a.xml,23/06/2009 16:35,372K
debates1945-02-02a.xml,23/06/2009 16:36,295K
debates1945-02-06a.xml,23/06/2009 16:36,412K
debates1945-02-07a.xml,23/06/2009 16:36,366K
debates1945-02-08a.xml,23/06/2009 16:36,448K
debates1945-02-09a.xml,23/06/2009 16:36,72K
debates1945-02-13a.xml,23/06/2009 16:36,438K
debates1945-02-14a.xml,23/06/2009 16:36,419K
debates1945-02-15a.xml,23/06/2009 16:36,401K
debates1945-02-16a.xml,23/06/2009 16:36,185K
debates1945-02-20a.xml,23/06/2009 16:36,400K
debates1945-02-21a.xml,23/06/2009 16:36,382K
debates1945-02-22a.xml,23/06/2009 16:36,442K
debates1945-02-23a.xml,23/06/2009 16:36,263K
debates1945-02-27a.xml,23/06/2009 16:36,323K
debates1945-02-28a.xml,23/06/2009 16:36,420K
debates1945-03-01a.xml,23/06/2009 16:36,384K
debates1945-03-02a.xml,23/06/2009 16:36,286K
debates1945-03-06a.xml,23/06/2009 16:36,474K
debates1945-03-07a.xml,23/06/2009 16:36,496K
debates1945-03-08a.xml,23/06/2009 16:36,470K
debates1945-03-09a.xml,23/06/2009 16:36,171K
debates1945-03-13a.xml,23/06/2009 16:36,498K
debates1945-03-14a.xml,23/06/2009 16:36,391K
debates1945-03-15a.xml,23/06/2009 16:37,401K
debates1945-03-16a.xml,23/06/2009 16:37,229K
debates1945-03-20a.xml,23/06/2009 16:37,444K
debates1945-03-21a.xml,23/06/2009 16:37,432K
debates1945-03-22a.xml,23/06/2009 16:37,481K
debates1945-03-23a.xml,23/06/2009 16:37,307K
debates1945-03-27a.xml,23/06/2009 16:37,121K
debates1945-03-28a.xml,23/06/2009 16:37,411K
debates1945-03-29a.xml,23/06/2009 16:37,315K
debates1945-04-10a.xml,23/06/2009 16:37,367K
debates1945-04-11a.xml,23/06/2009 16:37,422K
debates1945-04-12a.xml,23/06/2009 16:37,408K
debates1945-04-13a.xml,23/06/2009 16:37,2.4K
debates1945-05-29a.xml,23/06/2009 16:37,443K
debates1945-05-30a.xml,23/06/2009 16:37,350K
debates1945-05-31a.xml,23/06/2009 16:37,373K
debates1945-06-01a.xml,23/06/2009 16:37,178K
debates1945-06-04a.xml,23/06/2009 16:37,232K
debates1945-06-05a.xml,23/06/2009 16:37,477K
debates1945-06-06a.xml,23/06/2009 16:37,432K
debates1945-06-07a.xml,23/06/2009 16:37,403K
debates1945-06-08a.xml,23/06/2009 16:37,205K
debates1945-06-11a.xml,23/06/2009 16:37,365K
debates1945-06-12a.xml,23/06/2009 16:37,447K
debates1945-06-13a.xml,23/06/2009 16:37,296K
debates1945-06-14a.xml,23/06/2009 16:38,279K
debates1945-06-15a.xml,23/06/2009 16:38,16K
debates1945-08-01a.xml,23/06/2009 16:38,30K
debates1945-08-02a.xml,23/06/2009 16:38,46K
debates1945-08-03a.xml,23/06/2009 16:38,16K
debates1945-08-15a.xml,23/06/2009 16:38,44K
debates1945-08-16a.xml,23/06/2009 16:38,290K
debates1945-08-17a.xml,23/06/2009 16:38,223K
debates1945-08-20a.xml,23/06/2009 16:38,324K
debates1945-08-21a.xml,23/06/2009 16:38,404K
debates1945-08-22a.xml,23/06/2009 16:38,338K
debates1945-08-23a.xml,23/06/2009 16:38,380K
debates1945-08-24a.xml,23/06/2009 16:38,402K
debates1945-10-09a.xml,23/06/2009 16:38,335K
debates1945-10-10a.xml,23/06/2009 16:38,366K
debates1945-10-11a.xml,23/06/2009 16:38,330K
debates1945-10-12a.xml,23/06/2009 16:38,247K
debates1945-10-15a.xml,23/06/2009 16:38,513K
debates1945-10-16a.xml,23/06/2009 16:38,512K
debates1945-10-17a.xml,23/06/2009 16:38,435K
debates1945-10-18a.xml,23/06/2009 16:38,446K
debates1945-10-19a.xml,23/06/2009 16:38,257K
debates1945-10-22a.xml,23/06/2009 16:38,411K
debates1945-10-23a.xml,23/06/2009 16:38,280K
debates1945-10-24a.xml,23/06/2009 16:38,394K
debates1945-10-25a.xml,23/06/2009 16:38,371K
debates1945-10-26a.xml,23/06/2009 16:38,282K
debates1945-10-29a.xml,23/06/2009 16:38,455K
debates1945-10-30a.xml,23/06/2009 16:39,388K
debates1945-10-31a.xml,23/06/2009 16:39,474K
debates1945-11-01a.xml,23/06/2009 16:39,417K
debates1945-11-02a.xml,23/06/2009 16:39,220K
debates1945-11-05a.xml,23/06/2009 16:39,414K
debates1945-11-06a.xml,23/06/2009 16:39,414K
debates1945-11-07a.xml,23/06/2009 16:39,383K
debates1945-11-08a.xml,23/06/2009 16:39,383K
debates1945-11-09a.xml,23/06/2009 16:39,245K
debates1945-11-12a.xml,23/06/2009 16:39,374K
debates1945-11-13a.xml,23/06/2009 16:39,400K
debates1945-11-14a.xml,23/06/2009 16:39,469K
debates1945-11-15a.xml,23/06/2009 16:39,544K
debates1945-11-16a.xml,23/06/2009 16:39,258K
debates1945-11-19a.xml,23/06/2009 16:39,442K
debates1945-11-20a.xml,23/06/2009 16:39,444K
debates1945-11-21a.xml,23/06/2009 16:39,337K
debates1945-11-22a.xml,23/06/2009 16:39,425K
debates1945-11-23a.xml,23/06/2009 16:39,235K
debates1945-11-26a.xml,23/06/2009 16:39,414K
debates1945-11-27a.xml,23/06/2009 16:40,511K
debates1945-11-28a.xml,23/06/2009 16:40,530K
debates1945-11-29a.xml,23/06/2009 16:40,651K
debates1945-11-30a.xml,23/06/2009 16:40,231K
debates1945-12-03a.xml,23/06/2009 16:40,444K
debates1945-12-04a.xml,23/06/2009 16:40,498K
debates1945-12-05a.xml,23/06/2009 16:40,431K
debates1945-12-06a.xml,23/06/2009 16:40,510K
debates1945-12-07a.xml,23/06/2009 16:40,257K
debates1945-12-10a.xml,23/06/2009 16:40,440K
debates1945-12-11a.xml,23/06/2009 16:40,399K
debates1945-12-12a.xml,23/06/2009 16:40,474K
debates1945-12-13a.xml,23/06/2009 16:40,477K
debates1945-12-14a.xml,23/06/2009 16:40,208K
debates1945-12-17a.xml,23/06/2009 16:40,477K
debates1945-12-18a.xml,23/06/2009 16:40,491K
debates1945-12-19a.xml,23/06/2009 16:40,440K
debates1945-12-20a.xml,23/06/2009 16:40,349K
debates1946-02-11a.xml,23/06/2009 16:40,398K
debates1946-02-12a.xml,23/06/2009 16:40,550K
debates1946-02-13a.xml,23/06/2009 16:41,398K
debates1946-02-14a.xml,23/06/2009 16:41,432K
debates1946-02-15a.xml,23/06/2009 16:41,234K
debates1946-02-18a.xml,23/06/2009 16:41,472K
debates1946-02-19a.xml,23/06/2009 16:41,561K
debates1946-02-20a.xml,23/06/2009 16:41,386K
debates1946-02-21a.xml,23/06/2009 16:41,438K
debates1946-02-22a.xml,23/06/2009 16:41,224K
debates1946-02-25a.xml,23/06/2009 16:41,512K
debates1946-02-26a.xml,23/06/2009 16:41,516K
debates1946-02-27a.xml,23/06/2009 16:41,514K
debates1946-02-28a.xml,23/06/2009 16:41,476K
debates1946-03-01a.xml,23/06/2009 16:41,268K
debates1946-03-04a.xml,23/06/2009 16:41,393K
debates1946-03-05a.xml,23/06/2009 16:41,409K
debates1946-03-06a.xml,23/06/2009 16:41,441K
debates1946-03-07a.xml,23/06/2009 16:41,386K
debates1946-03-08a.xml,23/06/2009 16:41,245K
debates1946-03-12a.xml,23/06/2009 16:41,409K
debates1946-03-13a.xml,23/06/2009 16:41,487K
debates1946-03-14a.xml,23/06/2009 16:42,400K
debates1946-03-15a.xml,23/06/2009 16:42,228K
debates1946-03-18a.xml,23/06/2009 16:42,438K
debates1946-03-19a.xml,23/06/2009 16:42,496K
debates1946-03-20a.xml,23/06/2009 16:42,442K
debates1946-03-21a.xml,23/06/2009 16:42,416K
debates1946-03-22a.xml,23/06/2009 16:42,237K
debates1946-04-30a.xml,23/06/2009 16:42,286K
debates1946-05-01a.xml,23/06/2009 16:42,301K
debates1946-05-02a.xml,23/06/2009 16:42,256K
debates1946-05-03a.xml,23/06/2009 16:42,241K
debates1946-05-06a.xml,23/06/2009 16:42,390K
debates1946-05-08a.xml,23/06/2009 16:42,307K
debates1946-05-09a.xml,23/06/2009 16:42,265K
debates1946-05-10a.xml,23/06/2009 16:42,266K
debates1946-05-13a.xml,23/06/2009 16:42,397K
debates1946-05-14a.xml,23/06/2009 16:42,434K
debates1946-05-15a.xml,23/06/2009 16:42,546K
debates1946-05-16a.xml,23/06/2009 16:42,388K
debates1946-05-17a.xml,23/06/2009 16:42,137K
debates1946-05-20a.xml,23/06/2009 16:42,430K
debates1946-05-21a.xml,23/06/2009 16:42,367K
debates1946-05-22a.xml,23/06/2009 16:42,563K
debates1946-05-23a.xml,23/06/2009 16:43,561K
debates1946-05-24a.xml,23/06/2009 16:43,253K
debates1946-05-27a.xml,23/06/2009 16:43,424K
debates1946-05-28a.xml,23/06/2009 16:43,467K
debates1946-05-29a.xml,23/06/2009 16:43,554K
debates1946-05-30a.xml,23/06/2009 16:43,456K
debates1946-05-31a.xml,23/06/2009 16:43,221K
debates1946-06-03a.xml,23/06/2009 16:43,560K
debates1946-06-04a.xml,23/06/2009 16:43,483K
debates1946-06-05a.xml,23/06/2009 16:43,430K
debates1946-06-06a.xml,23/06/2009 16:43,462K
debates1946-06-07a.xml,23/06/2009 16:43,264K
debates1946-07-08a.xml,23/06/2009 16:43,565K
debates1946-07-09a.xml,23/06/2009 16:43,415K
debates1946-07-10a.xml,23/06/2009 16:43,530K
debates1946-07-11a.xml,23/06/2009 16:43,526K
debates1946-07-12a.xml,23/06/2009 16:43,269K
debates1946-07-15a.xml,23/06/2009 16:43,543K
debates1946-07-16a.xml,23/06/2009 16:43,479K
debates1946-07-17a.xml,23/06/2009 16:43,470K
debates1946-07-18a.xml,23/06/2009 16:44,512K
debates1946-07-19a.xml,23/06/2009 16:44,259K
debates1946-07-22a.xml,23/06/2009 16:44,575K
debates1946-07-23a.xml,23/06/2009 16:44,500K
debates1946-07-24a.xml,23/06/2009 16:44,514K
debates1946-07-25a.xml,23/06/2009 16:44,548K
debates1946-07-26a.xml,23/06/2009 16:44,241K
debates1946-07-29a.xml,23/06/2009 16:44,713K
debates1946-07-30a.xml,23/06/2009 16:44,462K
debates1946-07-31a.xml,23/06/2009 16:44,708K
debates1946-08-01a.xml,23/06/2009 16:44,465K
debates1946-08-02a.xml,23/06/2009 16:44,256K
debates1946-10-08a.xml,23/06/2009 16:44,435K
debates1946-10-09a.xml,23/06/2009 16:44,447K
debates1946-10-10a.xml,23/06/2009 16:44,435K
debates1946-10-11a.xml,23/06/2009 16:44,256K
debates1946-10-14a.xml,23/06/2009 16:44,479K
debates1946-10-15a.xml,23/06/2009 16:44,312K
debates1946-10-16a.xml,23/06/2009 16:45,417K
debates1946-10-17a.xml,23/06/2009 16:45,453K
debates1946-10-18a.xml,23/06/2009 16:45,232K
debates1946-10-21a.xml,23/06/2009 16:45,441K
debates1946-10-22a.xml,23/06/2009 16:45,487K
debates1946-10-23a.xml,23/06/2009 16:45,418K
debates1946-11-12a.xml,23/06/2009 16:45,185K
debates1946-11-13a.xml,23/06/2009 16:45,431K
debates1946-11-14a.xml,23/06/2009 16:45,369K
debates1946-11-15a.xml,23/06/2009 16:45,250K
debates1946-11-18a.xml,23/06/2009 16:45,464K
debates1946-11-19a.xml,23/06/2009 16:45,468K
debates1946-11-20a.xml,23/06/2009 16:45,446K
debates1946-11-21a.xml,23/06/2009 16:45,487K
debates1946-11-22a.xml,23/06/2009 16:45,163K
debates1946-11-25a.xml,23/06/2009 16:45,412K
debates1946-11-26a.xml,23/06/2009 16:45,544K
debates1946-11-27a.xml,23/06/2009 16:45,476K
debates1946-11-28a.xml,23/06/2009 16:45,515K
debates1946-11-29a.xml,23/06/2009 16:45,237K
debates1947-01-21a.xml,23/06/2009 16:46,496K
debates1947-01-22a.xml,23/06/2009 16:46,421K
debates1947-01-23a.xml,23/06/2009 16:46,420K
debates1947-01-24a.xml,23/06/2009 16:46,234K
debates1947-01-27a.xml,23/06/2009 16:46,418K
debates1947-01-28a.xml,23/06/2009 16:46,429K
debates1947-01-29a.xml,23/06/2009 16:46,450K
debates1947-01-30a.xml,23/06/2009 16:46,521K
debates1947-01-31a.xml,23/06/2009 16:46,242K
debates1947-02-03a.xml,23/06/2009 16:46,469K
debates1947-02-04a.xml,23/06/2009 16:46,551K
debates1947-02-05a.xml,23/06/2009 16:46,507K
debates1947-02-06a.xml,23/06/2009 16:46,448K
debates1947-02-07a.xml,23/06/2009 16:46,278K
debates1947-02-10a.xml,23/06/2009 16:46,1.1M
debates1947-02-11a.xml,23/06/2009 16:46,513K
debates1947-02-12a.xml,23/06/2009 16:46,445K
debates1947-02-13a.xml,23/06/2009 16:47,494K
debates1947-02-14a.xml,23/06/2009 16:47,238K
debates1947-02-17a.xml,23/06/2009 16:47,553K
debates1947-02-18a.xml,23/06/2009 16:47,562K
debates1947-02-19a.xml,23/06/2009 16:47,595K
debates1947-02-21a.xml,23/06/2009 16:47,212K
debates1947-02-24a.xml,23/06/2009 16:47,529K
debates1947-02-25a.xml,23/06/2009 16:47,487K
debates1947-02-26a.xml,23/06/2009 16:47,566K
debates1947-02-27a.xml,23/06/2009 16:47,487K
debates1947-02-28a.xml,23/06/2009 16:47,268K
debates1947-03-03a.xml,23/06/2009 16:47,630K
debates1947-03-04a.xml,23/06/2009 16:47,658K
debates1947-03-05a.xml,23/06/2009 16:47,444K
debates1947-03-06a.xml,23/06/2009 16:47,587K
debates1947-03-07a.xml,23/06/2009 16:47,268K
debates1947-03-10a.xml,23/06/2009 16:47,470K
debates1947-03-11a.xml,23/06/2009 16:47,527K
debates1947-03-12a.xml,23/06/2009 16:47,435K
debates1947-03-13a.xml,23/06/2009 16:48,663K
debates1947-03-14a.xml,23/06/2009 16:48,273K
debates1947-03-17a.xml,23/06/2009 16:48,423K
debates1947-03-18a.xml,23/06/2009 16:48,556K
debates1947-03-19a.xml,23/06/2009 16:48,476K
debates1947-03-20a.xml,23/06/2009 16:48,453K
debates1947-03-21a.xml,23/06/2009 16:48,256K
debates1947-03-24a.xml,23/06/2009 16:48,574K
debates1947-03-25a.xml,23/06/2009 16:48,440K
debates1947-03-26a.xml,23/06/2009 16:48,458K
debates1947-03-27a.xml,23/06/2009 16:48,440K
debates1947-03-28a.xml,23/06/2009 16:48,256K
debates1947-03-31a.xml,23/06/2009 16:48,493K
debates1947-04-01a.xml,23/06/2009 16:48,550K
debates1947-04-02a.xml,23/06/2009 16:48,504K
debates1947-04-03a.xml,23/06/2009 16:48,370K
debates1947-04-15a.xml,23/06/2009 16:48,420K
debates1947-04-16a.xml,23/06/2009 16:49,424K
debates1947-04-17a.xml,23/06/2009 16:49,455K
debates1947-04-18a.xml,23/06/2009 16:49,275K
debates1947-04-21a.xml,23/06/2009 16:49,571K
debates1947-04-22a.xml,23/06/2009 16:49,629K
debates1947-04-23a.xml,23/06/2009 16:49,612K
debates1947-04-24a.xml,23/06/2009 16:49,494K
debates1947-04-25a.xml,23/06/2009 16:49,278K
debates1947-04-28a.xml,23/06/2009 16:49,582K
debates1947-04-29a.xml,23/06/2009 16:49,648K
debates1947-04-30a.xml,23/06/2009 16:49,689K
debates1947-05-01a.xml,23/06/2009 16:49,451K
debates1947-05-02a.xml,23/06/2009 16:49,259K
debates1947-05-05a.xml,23/06/2009 16:49,487K
debates1947-05-06a.xml,23/06/2009 16:49,612K
debates1947-05-07a.xml,23/06/2009 16:49,1.0M
debates1947-05-08a.xml,23/06/2009 16:49,541K
debates1947-05-09a.xml,23/06/2009 16:49,268K
debates1947-05-12a.xml,23/06/2009 16:50,590K
debates1947-05-13a.xml,23/06/2009 16:50,596K
debates1947-05-14a.xml,23/06/2009 16:50,615K
debates1947-05-15a.xml,23/06/2009 16:50,511K
debates1947-05-16a.xml,23/06/2009 16:50,249K
debates1947-05-19a.xml,23/06/2009 16:50,464K
debates1947-05-20a.xml,23/06/2009 16:50,413K
debates1947-05-21a.xml,23/06/2009 16:50,566K
debates1947-05-22a.xml,23/06/2009 16:50,530K
debates1947-05-23a.xml,23/06/2009 16:50,252K
debates1947-06-03a.xml,23/06/2009 16:50,447K
debates1947-06-04a.xml,23/06/2009 16:50,551K
debates1947-06-05a.xml,23/06/2009 16:50,653K
debates1947-06-06a.xml,23/06/2009 16:50,237K
debates1947-06-09a.xml,23/06/2009 16:50,413K
debates1947-06-10a.xml,23/06/2009 16:50,540K
debates1947-06-11a.xml,23/06/2009 16:51,791K
debates1947-06-12a.xml,23/06/2009 16:51,434K
debates1947-06-13a.xml,23/06/2009 16:51,243K
debates1947-06-16a.xml,23/06/2009 16:51,558K
debates1947-06-17a.xml,23/06/2009 16:51,599K
debates1947-06-18a.xml,23/06/2009 16:51,568K
debates1947-06-19a.xml,23/06/2009 16:51,451K
debates1947-06-20a.xml,23/06/2009 16:51,231K
debates1947-06-23a.xml,23/06/2009 16:51,493K
debates1947-06-24a.xml,23/06/2009 16:51,672K
debates1947-06-25a.xml,23/06/2009 16:51,698K
debates1947-06-26a.xml,23/06/2009 16:51,472K
debates1947-06-27a.xml,23/06/2009 16:51,242K
debates1947-06-30a.xml,23/06/2009 16:51,535K
debates1947-07-01a.xml,23/06/2009 16:51,480K
debates1947-07-02a.xml,23/06/2009 16:51,511K
debates1947-07-03a.xml,23/06/2009 16:51,526K
debates1947-07-04a.xml,23/06/2009 16:51,236K
debates1947-07-07a.xml,23/06/2009 16:51,710K
debates1947-07-08a.xml,23/06/2009 16:52,455K
debates1947-07-09a.xml,23/06/2009 16:52,617K
debates1947-07-10a.xml,23/06/2009 16:52,426K
debates1947-07-11a.xml,23/06/2009 16:52,268K
debates1947-07-14a.xml,23/06/2009 16:52,529K
debates1947-07-15a.xml,23/06/2009 16:52,472K
debates1947-07-16a.xml,23/06/2009 16:52,535K
debates1947-07-17a.xml,23/06/2009 16:52,467K
debates1947-07-18a.xml,23/06/2009 16:52,244K
debates1947-07-21a.xml,23/06/2009 16:52,483K
debates1947-07-22a.xml,23/06/2009 16:52,465K
debates1947-07-23a.xml,23/06/2009 16:52,1.1M
debates1947-07-24a.xml,23/06/2009 16:52,502K
debates1947-07-25a.xml,23/06/2009 16:52,284K
debates1947-07-28a.xml,23/06/2009 16:52,621K
debates1947-07-29a.xml,23/06/2009 16:52,534K
debates1947-07-30a.xml,23/06/2009 16:52,480K
debates1947-07-31a.xml,23/06/2009 16:53,518K
debates1947-08-01a.xml,23/06/2009 16:53,429K
debates1947-08-04a.xml,23/06/2009 16:53,846K
debates1947-08-05a.xml,23/06/2009 16:53,472K
debates1947-08-06a.xml,23/06/2009 16:53,464K
debates1947-08-07a.xml,23/06/2009 16:53,506K
debates1947-08-08a.xml,23/06/2009 16:53,273K
debates1947-08-11a.xml,23/06/2009 16:53,947K
debates1947-08-12a.xml,23/06/2009 16:53,449K
debates1947-08-13a.xml,23/06/2009 16:53,401K
debates1947-10-20a.xml,23/06/2009 16:53,19K
debates1947-10-21a.xml,23/06/2009 16:53,204K
debates1947-10-22a.xml,23/06/2009 16:53,375K
debates1947-10-23a.xml,23/06/2009 16:53,359K
debates1947-10-24a.xml,23/06/2009 16:53,242K
debates1947-10-27a.xml,23/06/2009 16:53,484K
debates1947-10-28a.xml,23/06/2009 16:53,460K
debates1947-10-29a.xml,23/06/2009 16:53,582K
debates1947-10-30a.xml,23/06/2009 16:54,540K
debates1947-10-31a.xml,23/06/2009 16:54,160K
debates1947-11-03a.xml,23/06/2009 16:54,538K
debates1947-11-04a.xml,23/06/2009 16:54,817K
debates1947-11-05a.xml,23/06/2009 16:54,452K
debates1947-11-06a.xml,23/06/2009 16:54,440K
debates1947-11-07a.xml,23/06/2009 16:54,226K
debates1947-11-10a.xml,23/06/2009 16:54,443K
debates1947-11-11a.xml,23/06/2009 16:54,510K
debates1947-11-12a.xml,23/06/2009 16:54,444K
debates1947-11-13a.xml,23/06/2009 16:54,449K
debates1947-11-14a.xml,23/06/2009 16:54,262K
debates1947-11-17a.xml,23/06/2009 16:54,453K
debates1947-11-18a.xml,23/06/2009 16:54,431K
debates1947-11-19a.xml,23/06/2009 16:54,551K
debates1947-11-20a.xml,23/06/2009 16:54,500K
debates1947-11-21a.xml,23/06/2009 16:54,241K
debates1947-11-24a.xml,23/06/2009 16:54,492K
debates1947-11-25a.xml,23/06/2009 16:54,541K
debates1947-11-26a.xml,23/06/2009 16:54,363K
debates1947-11-27a.xml,23/06/2009 16:55,462K
debates1947-11-28a.xml,23/06/2009 16:55,234K
debates1947-12-01a.xml,23/06/2009 16:55,445K
debates1947-12-02a.xml,23/06/2009 16:55,516K
debates1947-12-03a.xml,23/06/2009 16:55,518K
debates1947-12-04a.xml,23/06/2009 16:55,426K
debates1947-12-05a.xml,23/06/2009 16:55,159K
debates1947-12-08a.xml,23/06/2009 16:55,200K
debates1947-12-09a.xml,23/06/2009 16:55,434K
debates1947-12-10a.xml,23/06/2009 16:55,506K
debates1947-12-11a.xml,23/06/2009 16:55,440K
debates1947-12-12a.xml,23/06/2009 16:55,250K
debates1947-12-15a.xml,23/06/2009 16:55,149K
debates1947-12-16a.xml,23/06/2009 16:55,537K
debates1947-12-17a.xml,23/06/2009 16:55,457K
debates1947-12-18a.xml,23/06/2009 16:55,489K
debates1947-12-19a.xml,23/06/2009 16:55,261K
debates1948-01-20a.xml,23/06/2009 16:55,486K
debates1948-01-21a.xml,23/06/2009 16:55,443K
debates1948-01-22a.xml,23/06/2009 16:55,466K
debates1948-01-23a.xml,23/06/2009 16:55,249K
debates1948-01-26a.xml,23/06/2009 16:55,445K
debates1948-01-27a.xml,23/06/2009 16:55,491K
debates1948-01-28a.xml,23/06/2009 16:56,544K
debates1948-01-29a.xml,23/06/2009 16:56,463K
debates1948-01-30a.xml,23/06/2009 16:56,235K
debates1948-02-02a.xml,23/06/2009 16:56,436K
debates1948-02-03a.xml,23/06/2009 16:56,458K
debates1948-02-04a.xml,23/06/2009 16:56,293K
debates1948-02-05a.xml,23/06/2009 16:56,485K
debates1948-02-06a.xml,23/06/2009 16:56,240K
debates1948-02-09a.xml,23/06/2009 16:56,485K
debates1948-02-10a.xml,23/06/2009 16:56,426K
debates1948-02-11a.xml,23/06/2009 16:56,531K
debates1948-02-12a.xml,23/06/2009 16:56,425K
debates1948-02-13a.xml,23/06/2009 16:56,261K
debates1948-02-16a.xml,23/06/2009 16:56,428K
debates1948-02-17a.xml,23/06/2009 16:56,453K
debates1948-02-18a.xml,23/06/2009 16:56,516K
debates1948-02-19a.xml,23/06/2009 16:56,511K
debates1948-02-20a.xml,23/06/2009 16:56,269K
debates1948-02-23a.xml,23/06/2009 16:56,455K
debates1948-02-24a.xml,23/06/2009 16:56,495K
debates1948-02-25a.xml,23/06/2009 16:56,453K
debates1948-02-26a.xml,23/06/2009 16:57,486K
debates1948-02-27a.xml,23/06/2009 16:57,262K
debates1948-03-01a.xml,23/06/2009 16:57,477K
debates1948-03-02a.xml,23/06/2009 16:57,489K
debates1948-03-03a.xml,23/06/2009 16:57,382K
debates1948-03-04a.xml,23/06/2009 16:57,466K
debates1948-03-05a.xml,23/06/2009 16:57,246K
debates1948-03-08a.xml,23/06/2009 16:57,541K
debates1948-03-09a.xml,23/06/2009 16:57,563K
debates1948-03-10a.xml,23/06/2009 16:57,500K
debates1948-03-11a.xml,23/06/2009 16:57,479K
debates1948-03-12a.xml,23/06/2009 16:57,243K
debates1948-03-15a.xml,23/06/2009 16:57,486K
debates1948-03-16a.xml,23/06/2009 16:57,573K
debates1948-03-17a.xml,23/06/2009 16:57,539K
debates1948-03-18a.xml,23/06/2009 16:57,499K
debates1948-03-19a.xml,23/06/2009 16:57,277K
debates1948-03-22a.xml,23/06/2009 16:57,527K
debates1948-03-23a.xml,23/06/2009 16:57,684K
debates1948-03-24a.xml,23/06/2009 16:58,940K
debates1948-03-25a.xml,23/06/2009 16:58,379K
debates1948-04-06a.xml,23/06/2009 16:58,384K
debates1948-04-07a.xml,23/06/2009 16:58,484K
debates1948-04-08a.xml,23/06/2009 16:58,430K
debates1948-04-09a.xml,23/06/2009 16:58,275K
debates1948-04-12a.xml,23/06/2009 16:58,449K
debates1948-04-13a.xml,23/06/2009 16:58,475K
debates1948-04-14a.xml,23/06/2009 16:58,517K
debates1948-04-15a.xml,23/06/2009 16:58,500K
debates1948-04-16a.xml,23/06/2009 16:58,257K
debates1948-04-19a.xml,23/06/2009 16:58,483K
debates1948-04-20a.xml,23/06/2009 16:58,524K
debates1948-04-21a.xml,23/06/2009 16:58,567K
debates1948-04-22a.xml,23/06/2009 16:58,483K
debates1948-04-23a.xml,23/06/2009 16:58,241K
debates1948-04-26a.xml,23/06/2009 16:58,482K
debates1948-04-27a.xml,23/06/2009 16:59,514K
debates1948-04-28a.xml,23/06/2009 16:59,569K
debates1948-04-29a.xml,23/06/2009 16:59,518K
debates1948-04-30a.xml,23/06/2009 16:59,246K
debates1948-05-03a.xml,23/06/2009 16:59,515K
debates1948-05-04a.xml,23/06/2009 16:59,445K
debates1948-05-05a.xml,23/06/2009 16:59,491K
debates1948-05-06a.xml,23/06/2009 16:59,506K
debates1948-05-07a.xml,23/06/2009 16:59,226K
debates1948-05-10a.xml,23/06/2009 16:59,644K
debates1948-05-11a.xml,23/06/2009 16:59,443K
debates1948-05-12a.xml,23/06/2009 16:59,448K
debates1948-05-13a.xml,23/06/2009 16:59,436K
debates1948-05-14a.xml,23/06/2009 16:59,261K
debates1948-06-14a.xml,23/06/2009 16:59,619K
debates1948-06-15a.xml,23/06/2009 16:59,522K
debates1948-06-16a.xml,23/06/2009 16:59,566K
debates1948-06-17a.xml,23/06/2009 16:59,532K
debates1948-06-18a.xml,23/06/2009 16:59,241K
debates1948-06-21a.xml,23/06/2009 17:00,533K
debates1948-06-22a.xml,23/06/2009 17:00,642K
debates1948-06-23a.xml,23/06/2009 17:00,547K
debates1948-06-24a.xml,23/06/2009 17:00,462K
debates1948-06-25a.xml,23/06/2009 17:00,247K
debates1948-06-28a.xml,23/06/2009 17:00,466K
debates1948-06-29a.xml,23/06/2009 17:00,567K
debates1948-06-30a.xml,23/06/2009 17:00,431K
debates1948-07-01a.xml,23/06/2009 17:00,359K
debates1948-07-02a.xml,23/06/2009 17:00,89K
debates1948-07-05a.xml,23/06/2009 17:00,465K
debates1948-07-06a.xml,23/06/2009 17:00,430K
debates1948-07-07a.xml,23/06/2009 17:00,534K
debates1948-07-08a.xml,23/06/2009 17:00,440K
debates1948-07-09a.xml,23/06/2009 17:00,255K
debates1948-07-12a.xml,23/06/2009 17:00,438K
debates1948-07-13a.xml,23/06/2009 17:00,513K
debates1948-07-14a.xml,23/06/2009 17:00,544K
debates1948-07-15a.xml,23/06/2009 17:00,736K
debates1948-07-16a.xml,23/06/2009 17:00,253K
debates1948-09-14a.xml,23/06/2009 17:01,165K
debates1948-09-15a.xml,23/06/2009 17:01,371K
debates1948-09-16a.xml,23/06/2009 17:01,356K
debates1948-09-17a.xml,23/06/2009 17:01,261K
debates1948-09-20a.xml,23/06/2009 17:01,486K
debates1948-09-21a.xml,23/06/2009 17:01,511K
debates1948-09-22a.xml,23/06/2009 17:01,537K
debates1948-09-23a.xml,23/06/2009 17:01,449K
debates1948-09-24a.xml,23/06/2009 17:01,257K
